Timestep	MeanReward	BestMeanReward	episodes	exploration	learning_rate
4570000	-14.06	-13.72	7188	0.019674999999999998	5.5375000000000004e-05
4580000	-13.88	-13.72	7198	0.019449999999999995	5.525e-05
4590000	-13.93	-13.72	7210	0.019225000000000006	5.5125000000000005e-05
4600000	-13.95	-13.72	7221	0.01899999999999999	5.5e-05
4610000	-13.95	-13.72	7232	0.018775	5.4875000000000006e-05
4620000	-13.98	-13.72	7244	0.018549999999999997	5.475e-05
4630000	-14.12	-13.72	7255	0.018324999999999994	5.4625000000000006e-05
4640000	-14.31	-13.72	7267	0.01809999999999999	5.45e-05
4650000	-14.25	-13.72	7279	0.017875000000000002	5.437500000000001e-05
4660000	-14.14	-13.72	7291	0.01765	5.4250000000000004e-05
4670000	-14.06	-13.72	7302	0.017424999999999996	5.4125e-05
4680000	-14.02	-13.72	7313	0.017199999999999993	5.4e-05
4690000	-13.87	-13.72	7324	0.01697499999999999	5.3875e-05
4700000	-14.03	-13.72	7336	0.016749999999999987	5.375e-05
4710000	-14.16	-13.72	7349	0.016524999999999998	5.3625e-05
4720000	-14.05	-13.72	7360	0.016299999999999995	5.35e-05
4730000	-13.98	-13.72	7371	0.016074999999999992	5.3375e-05
4740000	-14.28	-13.72	7383	0.01584999999999999	5.325e-05
4750000	-14.2	-13.72	7394	0.015625	5.3125000000000004e-05
4760000	-14.24	-13.72	7406	0.015399999999999997	5.300000000000001e-05
4770000	-14.02	-13.72	7416	0.015174999999999994	5.2875000000000005e-05
4780000	-14.09	-13.72	7429	0.014950000000000005	5.275000000000001e-05
4790000	-13.96	-13.72	7441	0.014724999999999988	5.2625000000000005e-05
4800000	-13.8	-13.72	7452	0.014499999999999999	5.25e-05
4810000	-13.85	-13.72	7463	0.014274999999999996	5.2375e-05
4820000	-13.75	-13.72	7475	0.014049999999999993	5.225e-05
4830000	-13.62	-13.59	7486	0.01382499999999999	5.2125e-05
4840000	-13.59	-13.58	7497	0.013600000000000001	5.2000000000000004e-05
4850000	-13.41	-13.38	7508	0.013374999999999998	5.1875e-05
4860000	-13.65	-13.38	7519	0.013149999999999995	5.1750000000000004e-05
4870000	-13.51	-13.38	7531	0.012924999999999992	5.1625e-05
4880000	-13.41	-13.38	7541	0.012700000000000003	5.1500000000000005e-05
4890000	-13.31	-13.28	7551	0.012474999999999986	5.1375e-05
4900000	-13.25	-13.23	7562	0.012249999999999997	5.1250000000000006e-05
4910000	-13.21	-13.21	7575	0.012024999999999994	5.1125e-05
4920000	-13.33	-13.11	7586	0.011799999999999991	5.1000000000000006e-05
4930000	-13.28	-13.11	7597	0.011574999999999988	5.0875e-05
4940000	-13.5	-13.11	7610	0.011349999999999999	5.075e-05
4950000	-13.55	-13.11	7622	0.011124999999999996	5.0625e-05
4960000	-13.52	-13.11	7633	0.010899999999999993	5.05e-05
4970000	-13.53	-13.11	7644	0.01067499999999999	5.0375e-05
4980000	-13.53	-13.11	7655	0.010450000000000001	5.025e-05
4990000	-13.52	-13.11	7666	0.010224999999999984	5.0125e-05
5000000	-13.65	-13.11	7678	0.01	5e-05
5010000	-13.77	-13.11	7690	0.01	5e-05
5020000	-13.62	-13.11	7701	0.01	5e-05
5030000	-13.62	-13.11	7713	0.01	5e-05
5040000	-13.58	-13.11	7724	0.01	5e-05
5050000	-13.73	-13.11	7737	0.01	5e-05
5060000	-14.01	-13.11	7749	0.01	5e-05
5070000	-14.26	-13.11	7762	0.01	5e-05
5080000	-14.08	-13.11	7773	0.01	5e-05
5090000	-13.85	-13.11	7784	0.01	5e-05
5100000	-13.73	-13.11	7795	0.01	5e-05
5110000	-13.9	-13.11	7806	0.01	5e-05
5120000	-13.9	-13.11	7818	0.01	5e-05
5130000	-13.8	-13.11	7829	0.01	5e-05
5140000	-13.83	-13.11	7841	0.01	5e-05
5150000	-13.56	-13.11	7852	0.01	5e-05
5160000	-13.59	-13.11	7864	0.01	5e-05
5170000	-13.85	-13.11	7875	0.01	5e-05
5180000	-13.79	-13.11	7885	0.01	5e-05
5190000	-13.83	-13.11	7897	0.01	5e-05
5200000	-13.92	-13.11	7908	0.01	5e-05
5210000	-13.62	-13.11	7919	0.01	5e-05
5220000	-13.65	-13.11	7930	0.01	5e-05
5230000	-13.35	-13.11	7940	0.01	5e-05
5240000	-13.32	-13.11	7951	0.01	5e-05
5250000	-13.24	-13.11	7964	0.01	5e-05
5260000	-13.2	-13.11	7974	0.01	5e-05
5270000	-13.39	-13.11	7986	0.01	5e-05
5280000	-13.36	-13.11	7997	0.01	5e-05
5290000	-13.26	-13.11	8008	0.01	5e-05
5300000	-13.43	-13.11	8019	0.01	5e-05
5310000	-13.46	-13.11	8031	0.01	5e-05
5320000	-13.68	-13.11	8042	0.01	5e-05
5330000	-13.68	-13.11	8053	0.01	5e-05
5340000	-13.61	-13.11	8064	0.01	5e-05
5350000	-13.53	-13.11	8075	0.01	5e-05
5360000	-13.54	-13.11	8086	0.01	5e-05
5370000	-13.52	-13.11	8097	0.01	5e-05
5380000	-13.57	-13.11	8109	0.01	5e-05
5390000	-13.8	-13.11	8121	0.01	5e-05
5400000	-13.7	-13.11	8132	0.01	5e-05
5410000	-13.75	-13.11	8144	0.01	5e-05
5420000	-13.71	-13.11	8155	0.01	5e-05
5430000	-13.66	-13.11	8166	0.01	5e-05
5440000	-13.86	-13.11	8178	0.01	5e-05
5450000	-13.83	-13.11	8190	0.01	5e-05
5460000	-14.02	-13.11	8201	0.01	5e-05
5470000	-13.96	-13.11	8213	0.01	5e-05
5480000	-13.74	-13.11	8224	0.01	5e-05
5490000	-13.93	-13.11	8235	0.01	5e-05
5500000	-14.12	-13.11	8247	0.01	5e-05
5510000	-14.09	-13.11	8259	0.01	5e-05
5520000	-14.17	-13.11	8269	0.01	5e-05
5530000	-14.07	-13.11	8280	0.01	5e-05
5540000	-13.95	-13.11	8291	0.01	5e-05
5550000	-13.8	-13.11	8301	0.01	5e-05
5560000	-13.75	-13.11	8311	0.01	5e-05
5570000	-13.75	-13.11	8322	0.01	5e-05
5580000	-13.75	-13.11	8332	0.01	5e-05
5590000	-13.52	-13.11	8342	0.01	5e-05
5600000	-13.58	-13.11	8354	0.01	5e-05
5610000	-13.59	-13.11	8365	0.01	5e-05
5620000	-13.49	-13.11	8376	0.01	5e-05
5630000	-13.68	-13.11	8387	0.01	5e-05
5640000	-13.8	-13.11	8399	0.01	5e-05
5650000	-13.83	-13.11	8410	0.01	5e-05
5660000	-13.44	-13.11	8419	0.01	5e-05
5670000	-13.32	-13.11	8429	0.01	5e-05
5680000	-13.46	-13.11	8440	0.01	5e-05
5690000	-13.56	-13.11	8451	0.01	5e-05
5700000	-13.39	-13.11	8462	0.01	5e-05
5710000	-13.28	-13.11	8473	0.01	5e-05
5720000	-13.36	-13.11	8484	0.01	5e-05
5730000	-13.04	-13.03	8495	0.01	5e-05
5740000	-13.4	-13.03	8508	0.01	5e-05
5750000	-13.61	-13.03	8519	0.01	5e-05
5760000	-13.77	-13.03	8530	0.01	5e-05
5770000	-13.72	-13.03	8542	0.01	5e-05
5780000	-13.55	-13.03	8553	0.01	5e-05
5790000	-13.72	-13.03	8565	0.01	5e-05
5800000	-13.81	-13.03	8576	0.01	5e-05
5810000	-13.82	-13.03	8587	0.01	5e-05
5820000	-13.85	-13.03	8598	0.01	5e-05
5830000	-13.76	-13.03	8610	0.01	5e-05
5840000	-13.68	-13.03	8621	0.01	5e-05
5850000	-13.75	-13.03	8634	0.01	5e-05
5860000	-13.94	-13.03	8646	0.01	5e-05
5870000	-13.85	-13.03	8656	0.01	5e-05
5880000	-13.79	-13.03	8668	0.01	5e-05
5890000	-13.57	-13.03	8677	0.01	5e-05
5900000	-13.33	-13.03	8687	0.01	5e-05
5910000	-13.25	-13.03	8698	0.01	5e-05
5920000	-13.35	-13.03	8710	0.01	5e-05
5930000	-13.41	-13.03	8721	0.01	5e-05
5940000	-13.3	-13.03	8732	0.01	5e-05
5950000	-13.14	-13.03	8743	0.01	5e-05
5960000	-13.24	-13.03	8754	0.01	5e-05
5970000	-13.19	-13.03	8766	0.01	5e-05
5980000	-13.22	-13.03	8776	0.01	5e-05
5990000	-13.31	-13.03	8787	0.01	5e-05
6000000	-13.31	-13.03	8798	0.01	5e-05
6010000	-13.23	-13.03	8810	0.01	5e-05
6020000	-13.14	-13.03	8821	0.01	5e-05
6030000	-13.18	-13.03	8832	0.01	5e-05
6040000	-13.19	-13.03	8844	0.01	5e-05
6050000	-13.28	-13.01	8855	0.01	5e-05
6060000	-13.24	-13.01	8867	0.01	5e-05
6070000	-13.44	-13.01	8877	0.01	5e-05
6080000	-13.59	-13.01	8889	0.01	5e-05
6090000	-13.79	-13.01	8902	0.01	5e-05
6100000	-13.65	-13.01	8912	0.01	5e-05
6110000	-13.81	-13.01	8924	0.01	5e-05
6120000	-13.69	-13.01	8935	0.01	5e-05
6130000	-13.69	-13.01	8946	0.01	5e-05
6140000	-13.71	-13.01	8958	0.01	5e-05
6150000	-13.9	-13.01	8971	0.01	5e-05
6160000	-14.01	-13.01	8983	0.01	5e-05
6170000	-14.01	-13.01	8995	0.01	5e-05
6180000	-14.08	-13.01	9006	0.01	5e-05
6190000	-14.14	-13.01	9017	0.01	5e-05
6200000	-14.26	-13.01	9029	0.01	5e-05
6210000	-14.41	-13.01	9040	0.01	5e-05
6220000	-14.38	-13.01	9051	0.01	5e-05
6230000	-14.19	-13.01	9063	0.01	5e-05
6240000	-13.94	-13.01	9073	0.01	5e-05
6250000	-13.74	-13.01	9083	0.01	5e-05
6260000	-13.72	-13.01	9094	0.01	5e-05
6270000	-13.53	-13.01	9103	0.01	5e-05
6280000	-13.47	-13.01	9115	0.01	5e-05
6290000	-13.17	-13.01	9125	0.01	5e-05
6300000	-12.97	-12.97	9136	0.01	5e-05
6310000	-13.26	-12.97	9148	0.01	5e-05
6320000	-13.34	-12.97	9159	0.01	5e-05
6330000	-13.21	-12.97	9170	0.01	5e-05
6340000	-13.6	-12.97	9183	0.01	5e-05
6350000	-13.68	-12.97	9194	0.01	5e-05
6360000	-13.76	-12.97	9205	0.01	5e-05
6370000	-13.75	-12.97	9216	0.01	5e-05
6380000	-13.7	-12.97	9225	0.01	5e-05
6390000	-13.81	-12.97	9236	0.01	5e-05
6400000	-13.65	-12.97	9246	0.01	5e-05
6410000	-13.41	-12.97	9255	0.01	5e-05
6420000	-13.64	-12.97	9267	0.01	5e-05
6430000	-13.61	-12.97	9277	0.01	5e-05
6440000	-13.26	-12.97	9287	0.01	5e-05
6450000	-13.23	-12.97	9297	0.01	5e-05
6460000	-13.17	-12.97	9308	0.01	5e-05
6470000	-13.05	-12.97	9318	0.01	5e-05
6480000	-13.31	-12.97	9329	0.01	5e-05
6490000	-13.09	-12.97	9339	0.01	5e-05
6500000	-13.04	-12.97	9349	0.01	5e-05
6510000	-13.19	-12.97	9360	0.01	5e-05
6520000	-13.27	-12.97	9372	0.01	5e-05
6530000	-13.15	-12.97	9382	0.01	5e-05
6540000	-13.48	-12.97	9395	0.01	5e-05
6550000	-13.64	-12.97	9406	0.01	5e-05
6560000	-13.69	-12.97	9416	0.01	5e-05
6570000	-13.63	-12.97	9426	0.01	5e-05
6580000	-13.66	-12.97	9437	0.01	5e-05
6590000	-13.43	-12.97	9447	0.01	5e-05
6600000	-13.67	-12.97	9458	0.01	5e-05
6610000	-13.59	-12.97	9469	0.01	5e-05
6620000	-13.7	-12.97	9480	0.01	5e-05
6630000	-13.49	-12.97	9491	0.01	5e-05
6640000	-13.47	-12.97	9503	0.01	5e-05
6650000	-13.46	-12.97	9512	0.01	5e-05
6660000	-13.24	-12.97	9522	0.01	5e-05
6670000	-13.13	-12.97	9532	0.01	5e-05
6680000	-13.08	-12.97	9543	0.01	5e-05
6690000	-13.18	-12.97	9554	0.01	5e-05
6700000	-13.24	-12.97	9565	0.01	5e-05
6710000	-13.21	-12.97	9576	0.01	5e-05
6720000	-13.27	-12.97	9588	0.01	5e-05
6730000	-13.22	-12.97	9599	0.01	5e-05
6740000	-13.02	-12.97	9608	0.01	5e-05
6750000	-13.3	-12.97	9619	0.01	5e-05
6760000	-13.3	-12.97	9629	0.01	5e-05
6770000	-13.41	-12.97	9640	0.01	5e-05
6780000	-13.45	-12.97	9652	0.01	5e-05
6790000	-13.15	-12.97	9662	0.01	5e-05
6800000	-13.18	-12.97	9673	0.01	5e-05
6810000	-13.4	-12.97	9685	0.01	5e-05
6820000	-13.23	-12.97	9695	0.01	5e-05
6830000	-13.36	-12.97	9706	0.01	5e-05
6840000	-13.29	-12.97	9716	0.01	5e-05
6850000	-13.26	-12.97	9726	0.01	5e-05
6860000	-13.06	-12.97	9735	0.01	5e-05
6870000	-13.19	-12.97	9747	0.01	5e-05
6880000	-13.36	-12.97	9758	0.01	5e-05
6890000	-13.44	-12.97	9768	0.01	5e-05
6900000	-13.05	-12.97	9778	0.01	5e-05
6910000	-13.1	-12.9	9789	0.01	5e-05
6920000	-13.27	-12.9	9801	0.01	5e-05
6930000	-13.27	-12.9	9811	0.01	5e-05
6940000	-13.28	-12.9	9821	0.01	5e-05
6950000	-13.35	-12.9	9832	0.01	5e-05
6960000	-13.17	-12.9	9842	0.01	5e-05
6970000	-13.19	-12.9	9852	0.01	5e-05
6980000	-13.31	-12.9	9863	0.01	5e-05
6990000	-13.28	-12.9	9873	0.01	5e-05
7000000	-13.3	-12.9	9883	0.01	5e-05
7010000	-13.17	-12.9	9892	0.01	5e-05
7020000	-12.96	-12.9	9903	0.01	5e-05
7030000	-12.77	-12.71	9912	0.01	5e-05
7040000	-13.12	-12.71	9924	0.01	5e-05
7050000	-13.1	-12.71	9935	0.01	5e-05
7060000	-13.11	-12.71	9945	0.01	5e-05
7070000	-13.13	-12.71	9956	0.01	5e-05
7080000	-13.04	-12.71	9966	0.01	5e-05
7090000	-13.16	-12.71	9977	0.01	5e-05
7100000	-13.12	-12.71	9987	0.01	5e-05
7110000	-13.06	-12.71	9998	0.01	5e-05
7120000	-13.31	-12.71	10009	0.01	5e-05
7130000	-13.32	-12.71	10021	0.01	5e-05
7140000	-13.37	-12.71	10032	0.01	5e-05
7150000	-13.41	-12.71	10044	0.01	5e-05
7160000	-13.47	-12.71	10055	0.01	5e-05
7170000	-13.45	-12.71	10066	0.01	5e-05
7180000	-13.4	-12.71	10078	0.01	5e-05
7190000	-13.55	-12.71	10089	0.01	5e-05
7200000	-13.64	-12.71	10100	0.01	5e-05
7210000	-13.73	-12.71	10112	0.01	5e-05
7220000	-13.61	-12.71	10122	0.01	5e-05
7230000	-13.63	-12.71	10133	0.01	5e-05
7240000	-13.62	-12.71	10144	0.01	5e-05
7250000	-13.51	-12.71	10155	0.01	5e-05
7260000	-13.55	-12.71	10166	0.01	5e-05
7270000	-13.32	-12.71	10176	0.01	5e-05
7280000	-13.36	-12.71	10189	0.01	5e-05
7290000	-13.44	-12.71	10199	0.01	5e-05
7300000	-13.35	-12.71	10210	0.01	5e-05
7310000	-13.3	-12.71	10221	0.01	5e-05
7320000	-13.42	-12.71	10233	0.01	5e-05
7330000	-13.46	-12.71	10244	0.01	5e-05
7340000	-13.34	-12.71	10254	0.01	5e-05
7350000	-13.34	-12.71	10265	0.01	5e-05
7360000	-13.61	-12.71	10277	0.01	5e-05
7370000	-13.45	-12.71	10287	0.01	5e-05
7380000	-13.55	-12.71	10299	0.01	5e-05
7390000	-13.59	-12.71	10311	0.01	5e-05
7400000	-13.69	-12.71	10321	0.01	5e-05
7410000	-13.5	-12.71	10331	0.01	5e-05
7420000	-13.48	-12.71	10342	0.01	5e-05
7430000	-13.32	-12.71	10351	0.01	5e-05
7440000	-13.32	-12.71	10360	0.01	5e-05
7450000	-13.23	-12.71	10372	0.01	5e-05
7460000	-13.4	-12.71	10383	0.01	5e-05
7470000	-13.25	-12.71	10393	0.01	5e-05
7480000	-13.17	-12.71	10404	0.01	5e-05
7490000	-13.27	-12.71	10415	0.01	5e-05
7500000	-13.44	-12.71	10426	0.01	5e-05
7510000	-13.27	-12.71	10437	0.01	5e-05
7520000	-13.52	-12.71	10449	0.01	5e-05
7530000	-13.8	-12.71	10461	0.01	5e-05
7540000	-13.75	-12.71	10472	0.01	5e-05
7550000	-13.66	-12.71	10483	0.01	5e-05
7560000	-13.81	-12.71	10493	0.01	5e-05
7570000	-13.91	-12.71	10505	0.01	5e-05
7580000	-13.8	-12.71	10516	0.01	5e-05
7590000	-13.98	-12.71	10528	0.01	5e-05
7600000	-14.27	-12.71	10539	0.01	5e-05
7610000	-13.97	-12.71	10548	0.01	5e-05
7620000	-13.76	-12.71	10559	0.01	5e-05
7630000	-13.74	-12.71	10570	0.01	5e-05
7640000	-13.7	-12.71	10581	0.01	5e-05
7650000	-13.6	-12.71	10591	0.01	5e-05
7660000	-13.45	-12.71	10603	0.01	5e-05
7670000	-13.51	-12.71	10613	0.01	5e-05
7680000	-13.21	-12.71	10624	0.01	5e-05
7690000	-13.07	-12.71	10634	0.01	5e-05
7700000	-13.05	-12.71	10644	0.01	5e-05
7710000	-12.93	-12.71	10654	0.01	5e-05
7720000	-13.17	-12.71	10666	0.01	5e-05
7730000	-13.31	-12.71	10679	0.01	5e-05
7740000	-13.44	-12.71	10690	0.01	5e-05
7750000	-13.31	-12.71	10700	0.01	5e-05
7760000	-13.35	-12.71	10711	0.01	5e-05
7770000	-13.36	-12.71	10720	0.01	5e-05
7780000	-13.4	-12.71	10731	0.01	5e-05
7790000	-13.59	-12.71	10742	0.01	5e-05
7800000	-13.83	-12.71	10753	0.01	5e-05
7810000	-13.81	-12.71	10764	0.01	5e-05
7820000	-13.83	-12.71	10775	0.01	5e-05
7830000	-13.69	-12.71	10786	0.01	5e-05
7840000	-14.03	-12.71	10797	0.01	5e-05
7850000	-14.15	-12.71	10807	0.01	5e-05
7860000	-14.21	-12.71	10818	0.01	5e-05
7870000	-14.19	-12.71	10829	0.01	5e-05
7880000	-13.98	-12.71	10839	0.01	5e-05
7890000	-13.76	-12.71	10849	0.01	5e-05
7900000	-13.82	-12.71	10861	0.01	5e-05
7910000	-13.76	-12.71	10873	0.01	5e-05
7920000	-13.67	-12.71	10884	0.01	5e-05
7930000	-13.66	-12.71	10895	0.01	5e-05
7940000	-13.64	-12.71	10905	0.01	5e-05
7950000	-13.55	-12.71	10916	0.01	5e-05
7960000	-13.44	-12.71	10925	0.01	5e-05
7970000	-13.52	-12.71	10935	0.01	5e-05
7980000	-13.67	-12.71	10946	0.01	5e-05
7990000	-13.66	-12.71	10956	0.01	5e-05
8000000	-13.42	-12.71	10966	0.01	5e-05
8010000	-13.25	-12.71	10976	0.01	5e-05
8020000	-13.08	-12.71	10986	0.01	5e-05
8030000	-12.94	-12.71	10996	0.01	5e-05
8040000	-13.01	-12.71	11008	0.01	5e-05
8050000	-13.02	-12.71	11019	0.01	5e-05
8060000	-13.15	-12.71	11030	0.01	5e-05
8070000	-12.97	-12.71	11040	0.01	5e-05
8080000	-12.95	-12.71	11050	0.01	5e-05
8090000	-13.05	-12.71	11062	0.01	5e-05
8100000	-13.14	-12.71	11073	0.01	5e-05
8110000	-13.51	-12.71	11085	0.01	5e-05
8120000	-13.52	-12.71	11096	0.01	5e-05
8130000	-13.32	-12.71	11106	0.01	5e-05
8140000	-13.3	-12.71	11116	0.01	5e-05
8150000	-13.3	-12.71	11126	0.01	5e-05
8160000	-13.52	-12.71	11136	0.01	5e-05
8170000	-13.6	-12.71	11147	0.01	5e-05
8180000	-13.57	-12.71	11158	0.01	5e-05
8190000	-13.25	-12.71	11168	0.01	5e-05
8200000	-13.13	-12.71	11178	0.01	5e-05
8210000	-13.0	-12.71	11188	0.01	5e-05
8220000	-12.96	-12.71	11198	0.01	5e-05
8230000	-12.98	-12.71	11210	0.01	5e-05
8240000	-13.14	-12.71	11221	0.01	5e-05
8250000	-13.25	-12.71	11232	0.01	5e-05
8260000	-13.2	-12.71	11243	0.01	5e-05
8270000	-13.19	-12.71	11253	0.01	5e-05
8280000	-13.08	-12.71	11264	0.01	5e-05
8290000	-13.13	-12.71	11274	0.01	5e-05
8300000	-13.23	-12.71	11285	0.01	5e-05
8310000	-13.27	-12.71	11295	0.01	5e-05
8320000	-13.27	-12.71	11305	0.01	5e-05
8330000	-13.37	-12.71	11316	0.01	5e-05
8340000	-13.09	-12.71	11327	0.01	5e-05
8350000	-12.99	-12.71	11337	0.01	5e-05
8360000	-13.02	-12.71	11347	0.01	5e-05
8370000	-13.12	-12.71	11358	0.01	5e-05
8380000	-13.12	-12.71	11370	0.01	5e-05
8390000	-13.18	-12.71	11381	0.01	5e-05
8400000	-13.29	-12.71	11392	0.01	5e-05
8410000	-13.34	-12.71	11404	0.01	5e-05
8420000	-13.41	-12.71	11414	0.01	5e-05
8430000	-13.53	-12.71	11425	0.01	5e-05
8440000	-13.58	-12.71	11435	0.01	5e-05
8450000	-13.74	-12.71	11446	0.01	5e-05
8460000	-13.65	-12.71	11455	0.01	5e-05
8470000	-13.56	-12.71	11465	0.01	5e-05
8480000	-13.49	-12.71	11474	0.01	5e-05
8490000	-13.47	-12.71	11484	0.01	5e-05
8500000	-13.18	-12.71	11494	0.01	5e-05
8510000	-12.99	-12.71	11503	0.01	5e-05
8520000	-12.7	-12.67	11512	0.01	5e-05
8530000	-12.84	-12.67	11524	0.01	5e-05
8540000	-12.75	-12.67	11533	0.01	5e-05
8550000	-12.6	-12.59	11542	0.01	5e-05
8560000	-12.69	-12.58	11551	0.01	5e-05
8570000	-12.75	-12.58	11561	0.01	5e-05
8580000	-12.86	-12.58	11572	0.01	5e-05
8590000	-12.9	-12.58	11583	0.01	5e-05
8600000	-13.18	-12.58	11593	0.01	5e-05
8610000	-13.28	-12.58	11603	0.01	5e-05
8620000	-13.51	-12.58	11614	0.01	5e-05
8630000	-13.25	-12.58	11624	0.01	5e-05
8640000	-13.29	-12.58	11634	0.01	5e-05
8650000	-13.21	-12.58	11644	0.01	5e-05
8660000	-13.04	-12.58	11654	0.01	5e-05
8670000	-12.99	-12.58	11665	0.01	5e-05
8680000	-12.92	-12.58	11675	0.01	5e-05
8690000	-12.84	-12.58	11686	0.01	5e-05
8700000	-12.7	-12.58	11696	0.01	5e-05
8710000	-12.81	-12.58	11707	0.01	5e-05
8720000	-12.75	-12.58	11717	0.01	5e-05
8730000	-12.96	-12.58	11727	0.01	5e-05
8740000	-12.73	-12.58	11737	0.01	5e-05
8750000	-12.78	-12.58	11747	0.01	5e-05
8760000	-13.0	-12.58	11758	0.01	5e-05
8770000	-12.82	-12.58	11767	0.01	5e-05
8780000	-12.87	-12.58	11778	0.01	5e-05
8790000	-12.92	-12.58	11789	0.01	5e-05
8800000	-12.89	-12.58	11798	0.01	5e-05
8810000	-12.9	-12.58	11809	0.01	5e-05
8820000	-12.98	-12.58	11820	0.01	5e-05
8830000	-12.97	-12.58	11830	0.01	5e-05
8840000	-13.12	-12.58	11840	0.01	5e-05
8850000	-13.11	-12.58	11850	0.01	5e-05
8860000	-13.05	-12.58	11860	0.01	5e-05
8870000	-13.12	-12.58	11870	0.01	5e-05
8880000	-13.08	-12.58	11880	0.01	5e-05
8890000	-13.04	-12.58	11891	0.01	5e-05
8900000	-13.06	-12.58	11902	0.01	5e-05
8910000	-13.01	-12.58	11912	0.01	5e-05
8920000	-12.78	-12.58	11922	0.01	5e-05
8930000	-12.81	-12.58	11933	0.01	5e-05
8940000	-13.01	-12.58	11945	0.01	5e-05
8950000	-13.15	-12.58	11956	0.01	5e-05
8960000	-13.11	-12.58	11966	0.01	5e-05
8970000	-12.83	-12.58	11974	0.01	5e-05
8980000	-12.87	-12.58	11986	0.01	5e-05
8990000	-12.76	-12.58	11995	0.01	5e-05
9000000	-12.81	-12.58	12005	0.01	5e-05
9010000	-12.81	-12.58	12015	0.01	5e-05
9020000	-13.03	-12.58	12026	0.01	5e-05
9030000	-12.99	-12.58	12036	0.01	5e-05
9040000	-12.91	-12.58	12046	0.01	5e-05
9050000	-12.76	-12.58	12056	0.01	5e-05
9060000	-12.89	-12.58	12067	0.01	5e-05
9070000	-12.97	-12.58	12077	0.01	5e-05
9080000	-12.95	-12.58	12087	0.01	5e-05
9090000	-13.1	-12.58	12098	0.01	5e-05
9100000	-12.85	-12.58	12108	0.01	5e-05
9110000	-12.91	-12.58	12119	0.01	5e-05
9120000	-12.87	-12.58	12130	0.01	5e-05
9130000	-13.04	-12.58	12142	0.01	5e-05
9140000	-13.18	-12.58	12153	0.01	5e-05
9150000	-13.02	-12.58	12162	0.01	5e-05
9160000	-12.88	-12.58	12172	0.01	5e-05
9170000	-12.74	-12.58	12181	0.01	5e-05
9180000	-12.93	-12.58	12192	0.01	5e-05
9190000	-13.05	-12.58	12202	0.01	5e-05
9200000	-13.15	-12.58	12214	0.01	5e-05
9210000	-13.25	-12.58	12225	0.01	5e-05
9220000	-13.11	-12.58	12237	0.01	5e-05
9230000	-13.07	-12.58	12248	0.01	5e-05
9240000	-13.01	-12.58	12259	0.01	5e-05
9250000	-13.35	-12.58	12270	0.01	5e-05
9260000	-13.59	-12.58	12282	0.01	5e-05
9270000	-13.51	-12.58	12293	0.01	5e-05
9280000	-13.51	-12.58	12304	0.01	5e-05
9290000	-13.64	-12.58	12316	0.01	5e-05
9300000	-13.51	-12.58	12327	0.01	5e-05
9310000	-13.39	-12.58	12338	0.01	5e-05
9320000	-13.35	-12.58	12348	0.01	5e-05
9330000	-13.62	-12.58	12359	0.01	5e-05
9340000	-13.74	-12.58	12371	0.01	5e-05
9350000	-13.7	-12.58	12382	0.01	5e-05
9360000	-13.82	-12.58	12393	0.01	5e-05
9370000	-13.87	-12.58	12403	0.01	5e-05
9380000	-13.74	-12.58	12413	0.01	5e-05
9390000	-13.85	-12.58	12424	0.01	5e-05
9400000	-13.84	-12.58	12435	0.01	5e-05
9410000	-14.01	-12.58	12445	0.01	5e-05
9420000	-13.87	-12.58	12456	0.01	5e-05
9430000	-13.73	-12.58	12468	0.01	5e-05
9440000	-13.76	-12.58	12479	0.01	5e-05
9450000	-13.68	-12.58	12490	0.01	5e-05
9460000	-13.63	-12.58	12500	0.01	5e-05
9470000	-13.55	-12.58	12510	0.01	5e-05
9480000	-13.48	-12.58	12518	0.01	5e-05
9490000	-13.07	-12.58	12528	0.01	5e-05
9500000	-13.33	-12.58	12540	0.01	5e-05
9510000	-13.38	-12.58	12550	0.01	5e-05
9520000	-13.27	-12.58	12560	0.01	5e-05
9530000	-13.23	-12.58	12569	0.01	5e-05
9540000	-12.97	-12.58	12579	0.01	5e-05
9550000	-13.09	-12.58	12590	0.01	5e-05
9560000	-12.91	-12.58	12601	0.01	5e-05
9570000	-12.87	-12.58	12610	0.01	5e-05
9580000	-12.94	-12.58	12621	0.01	5e-05
9590000	-13.16	-12.58	12632	0.01	5e-05
9600000	-12.92	-12.58	12643	0.01	5e-05
9610000	-12.93	-12.58	12653	0.01	5e-05
9620000	-12.79	-12.58	12663	0.01	5e-05
9630000	-12.92	-12.58	12674	0.01	5e-05
9640000	-12.85	-12.58	12683	0.01	5e-05
9650000	-12.72	-12.58	12691	0.01	5e-05
9660000	-12.71	-12.58	12702	0.01	5e-05
9670000	-12.79	-12.58	12712	0.01	5e-05
9680000	-12.59	-12.58	12722	0.01	5e-05
9690000	-12.44	-12.42	12732	0.01	5e-05
9700000	-12.4	-12.35	12742	0.01	5e-05
9710000	-12.36	-12.28	12753	0.01	5e-05
9720000	-12.24	-12.08	12762	0.01	5e-05
9730000	-12.29	-12.08	12773	0.01	5e-05
9740000	-12.37	-12.08	12783	0.01	5e-05
9750000	-12.51	-12.08	12792	0.01	5e-05
9760000	-12.43	-12.08	12803	0.01	5e-05
9770000	-12.4	-12.08	12812	0.01	5e-05
9780000	-12.43	-12.08	12821	0.01	5e-05
